"CODGEO","P18_POP","P18_POP0014","P18_POP1529","P18_POP3044","P18_POP4559","P18_POP6074","P18_POP7589","P18_POP90P","P18_POPH"
"01282",259.000000000001,51.1976744186047,32.124031007752,56.217054263566,49.1899224806202,54.2093023255815,13.0503875968993,3.01162790697675,137.531007751938
"01283",22336,4943.16766321885,3742.98289847201,4128.49749285078,4359.47279860344,3376.03322731096,1564.18838212808,221.657537415876,10992.7600811505
"01284",689,131.894984922033,111.211117301706,154.514561206794,148.642175823717,97.43274878645,42.3519044203166,2.95250753898333,346.4601809356
"01285",1221,241.716468258062,233.765088478409,226.666541457262,277.477988144011,183.547658582664,52.7519293769,5.07432570268841,609.503453750846
"01286",946,172.090431125131,91.5162986330178,154.185068349106,216.853838065194,248.685594111462,56.7003154574132,5.96845425867508,464.54468980021
"01288",2701,604.235724281459,447.594643381073,705.325981332344,593.823874943055,245.969659866365,94.3755566649426,9.67455953076213,1398.15656875044
"01289",6509.00000000001,998.614610066796,1081.60379716963,921.371112611415,1386.93073594058,1256.044366214,742.889174244203,121.54620375339,3097.91378234477
"01290",1259,192.97996760429,201.829938694302,201.100780353469,297.862740431172,240.793559731015,109.158788303665,15.2742248820874,615.334077240875
"01291",842,144.546719026062,130.997499834851,148.803295890814,195.618345742067,162.81697153228,55.0980717921008,4.11909618182424,421.012898956283
"01293",152,34.8535031847134,12.5859872611465,25.171974522293,42.5987261146497,29.0445859872611,6.77707006369427,0.968152866242038,72.6114649681528
"01294",879.000000000001,167.65152195806,103.64383165053,197.907897631321,194.507242800709,146.93229639491,58.1534845645667,10.2037249999048,453.601280556926
"01295",676,186.942430743848,113.172682885945,179.588852455963,131.297193825646,49.7799857645333,11.1649213619235,4.05393296214112,335.43097421783
"01296",412.999999999999,91.9016697376681,53.6502327677796,89.8390568905124,73.6607006566386,68.7234376211918,30.0099144091261,5.21498791708216,216.610407233351
"01297",843,191.546712802768,121.539792387543,171.128027681661,208.076124567474,111.81660899654,38.8927335640138,0,430.737024221453
"01298",141,31.02,10.34,32.9,26.32,31.96,7.52,0.94,72.38
"01299",569,112.187064919758,100.556215456976,114.758635204433,138.559567040328,78.5091423254079,22.409696260986,2.01967879211166,312.472397717943
"01301",2526,488.673074814778,330.654350258529,458.650561610555,560.695300207255,450.875764622703,216.126917995587,20.3240304905963,1249.07720955597
"01302",161,21.4666666666667,14.6363636363636,21.4666666666667,39.030303030303,45.8606060606061,16.5878787878788,1.95151515151515,84.8909090909091
"01303",1706,344.048312472964,260.946485272339,312.123244936867,342.773862714982,275.061314537221,155.80878156684,15.2379984987863,814.272752296196
"01304",2944,576.922359882007,497.836342182892,549.546430678467,588.07551622419,449.096725290318,230.944164893021,51.5784608491092,1459.91244539039
"01305",2235,306.293778776752,355.852209667877,333.589260768322,397.234347158026,409.172106022554,309.155154015056,123.703143591409,1071.66398223778
"01306",1632,254,303,293,254,263,209,56,787
"01307",841.999999999997,148.055023923445,139.997607655502,132.947368421052,181.291866028708,150.06937799043,85.6100478468897,4.02870813397128,428.050239234448
"01308",810.000000000001,155.576208178439,126.468401486989,153.568773234201,195.724907063197,126.468401486989,46.1710037174722,6.02230483271376,398.475836431227
"01309",86,14.6590909090909,14.6590909090909,12.7045454545455,19.5454545454545,14.6590909090909,7.81818181818182,1.95454545454545,50.8181818181818
"01310",250,34.7646483140888,19.2744435060734,62.7829188361393,83.5127389382002,39.4403538425311,9.20240690667057,1.02248965629673,164.569448761768
"01311",44,7,4,10,10,8,5,0,24
"01313",8474,2058.78577817531,1339.11605545617,2149.80411449016,1760.53264758497,878.819320214669,268.949016100179,17.9930679785331,4141.29964221825
"01314",1733,384.547769150087,216.888347704067,408.489871028621,369.040968682987,214.895651134405,121.68771637194,17.449675927895,854.783089263308
"01317",327,80.2636363636364,35.6727272727273,76.3,68.3727272727273,43.6,20.8090909090909,1.98181818181818,156.563636363636
"01318",726,155,113,137,178,119,23,1,362
"01319",464,96.3768736616702,60.6081370449679,89.4218415417559,107.306209850107,70.5438972162741,36.762312633833,2.98072805139186,236.471092077088
"01320",3748,763.715119075284,492.877041190426,703.98345154187,798.869979096819,653.184514819405,311.903779224801,23.4661150513957,1864.68917318104
"01321",888,190,119,167,227,137,46,2,442
"01322",4923,989,750,905,1100,735,349,95,2421
"01323",977.999999999998,198.331265638032,118.550927960282,208.366814357105,188.835333750525,178.218631913917,79.5889382585996,6.1080881215381,482.927208507231
"01325",994.000000000001,189.311614687375,139.848507738367,182.400344072015,245.988773070544,198.483176472167,32.7113007459906,5.25628321354349,517.653118643963
"01328",589,100.393836233157,98.6289703109911,107.670267983829,110.643803582911,99.0328274435694,48.5434323217929,24.0868621237504,287.347891229567
"01329",149,12.6601307189543,13.6339869281046,21.4248366013072,42.8496732026144,39.9281045751634,18.5032679738562,0,78.8823529411765
"01330",184,23.5111111111111,22.4888888888888,22.4888888888888,47.0222222222221,44.9777777777777,20.4444444444444,3.06666666666666,91.9999999999998
"01331",183,33.359375,23.828125,36.21875,48.609375,17.15625,20.015625,3.8125,95.3125
"01332",761,147,109,162,172,133,36,2,372
"01333",3386,630.435092239461,564.627936508448,599.234501033463,694.445238065803,614.650728922613,236.150716193317,46.4557870368939,1621.0214897655
"01334",649.999999999997,151.320408665765,96.9705607411267,141.878227876533,137.152699155569,96.1545195992131,23.4729956715209,3.05058829027054,315.24915351686
"01335",396,108.358208955224,47.2835820895523,88.6567164179105,75.8507462686567,53.1940298507463,22.6567164179105,0,207.850746268657
"01336",1160,261.903959561921,147.565290648694,231.609098567818,240.404380791912,196.427969671441,74.2712721145745,7.81802864363942,567.784330244313
"01337",1288,263.073411925375,180.02161921875,217.583543848874,282.255143548088,240.901061820006,94.9704064239196,9.19481321498605,656.699912886163
"01338",1203,262.323042739567,139.171230449132,226.941307651711,249.026637621972,238.865976280993,76.5941327285251,10.0776725281035,614.122126462972
"01339",1432,240,175,208,346,292,131,40,701
"01342",561.000000000001,113.021978021978,98.6373626373629,92.4725274725277,144.873626373627,82.1978021978024,29.7967032967034,0,283.582417582418
"01343",1779,395.016854419535,251.173792902908,385.48067731725,353.572825196752,282.543465132346,96.0485590719226,15.1638259592814,907.321831902493
"01344",5845,1055.3062426384,740.583038869258,943.186101295642,1261.8433451119,1182.17903415783,587.155477031802,74.7467608951708,2852.17903415783
"01345",2287.99999999999,411.738084632516,368.933630289531,409.69977728285,486.136302895322,427.02538975501,170.198663697104,14.2681514476614,1125.14565701559
"01346",864.999999999999,174.62441314554,121.830985915493,164.471830985915,197.975352112676,126.907276995305,67.007042253521,12.1830985915493,416.2558685446
"01347",1997,407.688706563707,265.045849420849,370.100386100386,470.335907335907,375.883204633205,103.126930501931,4.81901544401545,994.644787644788
"01348",2918,580,433,542,621,479,244,19,1436
"01349",475.999999999998,85.5151585688617,58.1977975076808,93.3399043143036,104.690144504103,112.022135383881,20.1077815429167,2.12707817825161,252.641176106212
"01350",2537.00000000001,459.925005937493,346.577954337689,478.454410678158,535.50798266524,462.354721802377,222.397796580211,31.7821279988385,1254.88877049938
"01351",1565,371.313557343077,254.345847639603,321.717493397678,328.57050326108,188.963299817517,82.8801004225317,17.2091981185132,796.053746034799
"01352",576.000000000002,125.079535178154,83.7258505834482,101.874465241418,113.993782622751,103.910069516117,45.3985746541434,2.01772220397081,313.72075286031
"01353",1676,368,256,350,402,237,62,1,829
"01354",13243,3078.86575702656,2479.89721164522,3709.65121284729,2300.55199903846,1143.70365456606,498.120492341357,32.2096725350471,6729.80421867051
"01355",470,100.910328823327,67.5430044553712,95.3259875376101,103.938814466404,76.9010561908231,22.3266072938688,3.05420123259613,241.736670743437
"01356",209,47,30,45,40,39,6,2,106
"01357",501,90.8187250996016,102.794820717131,96.8067729083665,104.790836653386,76.8466135458167,28.9422310756972,0,262.47609561753
"01358",431.000000000001,84.3266668309554,46.3345546237243,86.6423244405795,86.1077682965042,86.9932367206416,36.5003159672899,4.09513312030597,222.715012251076
"01359",244.000000000001,45.6851063829789,29.072340425532,42.5702127659576,62.2978723404258,52.9531914893619,9.34468085106387,2.07659574468086,119.404255319149
"01360",1823.00000000001,400.626656288906,246.971601061492,499.987366868435,378.799343472859,225.552021170517,63.9724624755005,7.0905486622955,902.640039689438
"01361",1527,309.854153455929,214.961318960051,307.917564996829,360.205453392517,247.883322764743,81.3367152821814,4.84147114774889,755.269499048827
"01362",775,179.385236901181,98.4985271650512,167.877242477282,183.225856352521,115.914772831632,26.9478949177489,3.15046935458313,411.282125714139
"01363",1748,302.841986455982,286.07223476298,307.774266365688,422.20316027088,281.139954853273,124.293453724605,23.6749435665914,840.460496613995
"01364",750,141,104,129,148,157,60,11,381
"01365",1160,251.241143664548,146.816986570436,235.734055901929,229.533369810536,222.298085898866,65.0707974061448,9.30556074754435,570.694345819624
"01366",1051,272.248914273518,138.408937253873,255.020879535011,235.920709474761,106.848980284615,41.5144332175179,1.03714596070372,537.331975404629
"01367",747.999999999998,167.804858358829,89.9313445775009,169.132957363175,118.041852837038,123.557122548028,70.9304342371457,8.60143007828174,384.682790705966
"01368",836,195.762474390185,116.687543202312,183.301597399263,170.776630077603,119.460691105673,47.9719965129492,2.03906731201512,426.70656129854
"01369",939.999999999999,157.480543605466,117.237570096225,154.224953952283,247.254469194604,193.827624472458,63.7688131271267,6.20602555183632,471.532422309819
"01370",1689,223,364,370,282,237,141,72,782
"01371",1258,254.208619108019,243.204394238065,277.29423942853,301.460892022717,142.69772538496,39.1341298177095,0,643.926964624215
"01372",442,97.3220504678217,57.6100352754242,79.9960264740885,91.7320662974512,76.2895413148032,35.0482703488141,4.00200982159747,211.871289860044
"01373",1038,170.774706266,167.57098385071,160.452873093283,273.674417155817,169.832316093802,81.2846888415151,14.410014698868,523.588342142917
"01374",1844,372,262,368,384,330,112,16,940
"01375",785,160.613810741688,84.3222506393862,167.640664961637,176.675191815857,142.544757033248,51.195652173913,2.0076726342711,395.511508951407
"01376",3977.00000000001,770.920933108433,720.001792883243,737.58741893819,815.140302344507,564.008520903434,316.965192532138,52.3758392900637,1964.56834031527
"01378",2606,536,391,467,681,377,142,12,1312
"01379",758,174.081364829396,109.422572178478,179.055118110236,139.265091863517,109.422572178478,41.7795275590551,4.97375328083989,376.015748031496
"01380",651.000000000001,103.998039698752,82.1881467342859,83.3459251913176,154.937937855655,142.115487826221,69.4549376594314,14.9595250343391,353.058872677326
"01381",916.999999999999,217.914456734585,141.843594218143,207.624500390124,188.835772804176,122.285675735378,37.4849088961748,1.01109122141793,471.623244311386
"01382",283,55.3750067624427,32.5871572924784,55.1203266887527,74.3675888875609,50.1682403986908,14.3605587344838,1.02112123559054,146.377477308155
"01383",1555,340,241,302,320,261,83,8,789
"01384",2228,455.80085479218,326.300388218115,398.610998326033,447.575894860563,345.280881860598,202.47704847384,51.9539334686754,1066.91517932828
"01385",990,177.661435381402,137.46807218559,184.355735428329,247.000228004959,170.921265882489,69.4658644615165,3.12739865571396,497.69093418729
"01386",1138,213.804490054219,160.752259355767,230.451962587557,244.203232715956,193.538661613061,82.0766051866907,13.1727884867528,569.904588976957
"01387",257,69.26953125,36.140625,61.23828125,50.1953125,29.11328125,9.03515625,2.0078125,128.5
"01388",1103,169.36746460039,133.484776783571,177.039524381184,178.545452564277,219.624302759785,170.833628422527,54.1048504882652,541.226677863942
"01389",1843,318.505942784534,339.741209086927,319.963395344481,396.450427383692,279.327454176179,147.68906817718,41.3225030470063,912.773767139909
"01390",1266,268.221751412429,189.454802259887,290.351694915254,263.771186440678,152.573672316384,69.5104519774012,32.1164406779662,649.460169491526
"01391",267,37.6565561874619,19.8324629420961,45.6176411689308,50.9431783199639,76.4174852968759,30.319011012214,6.21366507245712,133.427308593106
"01392",650,119,85,106,207,98,32,3,319
"01393",540.000000000002,136.830211229044,75.9979518693837,117.420652875359,115.463796945499,69.0256263180469,23.2517348283974,2.01002593427132,273.964442259406
"01396",980.999999999997,176.75632607869,143.30870279214,209.420458450863,185.536290482649,171.176246512153,90.6049462148733,4.1970294686276,501.453986511043
"01397",994.000000000001,176.846625766871,136.192229038855,205.304703476483,221.566462167689,196.157464212679,53.8670756646217,4.06543967280164,486.836400817996
"01398",1359,314.806752476924,218.218825258796,308.233136499272,289.18571992591,156.500571304629,67.9962551323125,4.0587394021571,666.81441129889
"01399",2089,442.584991848277,349.853470318941,484.696758001363,452.328093835473,258.55179431111,94.857956288594,6.12693539624413,1043.30446093536
"01400",137,22,18,22,35,29,10,1,72
"01401",2126,494.687188773201,295.464916251698,463.889542779538,474.47623358986,259.855138071526,127.040289723857,10.5866908103214,1055.78180172024
"01402",657,115,78,119,150,123,65,7,332
"01403",1279,228.462595419847,220.651908396946,230.415267175572,272.397709923664,189.409160305343,114.231297709924,23.4320610687023,629.736641221374
"01404",134,21,12,21,34,32,14,0,73
"01405",1264,259.708340913122,232.065877036354,237.000656266174,296.252132865066,183.674064820702,53.3239663807758,1.97496171780651,650.767386448555
"01406",174,31,17,32,38,41,13,2,88
"01407",1000,186.626435876686,169.660396251533,195.608456854708,203.592475501839,172.656067691056,66.8661561697217,4.99001165445684,473.054769289358
"01408",665,128,99,130,148,119,39,2,332
"01410",306,61.2,34.68,52.02,89.76,58.14,8.16,2.04,165.24
"01411",273,49.9141791044776,39.7276119402985,64.1753731343283,55.0074626865671,42.7835820895522,21.3917910447761,0,137.518656716418
"01412",588,121.210350850814,98.2844393459994,108.285472604901,136.537762888584,82.4452125385421,38.2173321777656,3.01942959339425,306.041611966567
"01415",475,67.1107656861508,58.6610819526649,72.0608796794819,105.862172037102,97.1871704590182,52.0650012624668,22.0529289231157,223.846973235703
